order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
cb3d8a1cca3468a5e99f78eaf49bce40,4481945a0554d214e5a43452060d68a9,canceled,2018-07-14 00:52:45,2018-07-14 01:05:10.000000000,Sin Cargar,Sin Entregar,2018-07-26
671ac88df4b1b29a8c7a049140189bcd,46c370da1eb308908760b4b8e7a34675,canceled,2018-06-20 20:54:17,2018-06-20 21:18:18.000000000,Sin Cargar,Sin Entregar,2018-07-05
0cc217cdcf3d4c3aec8a027679e21f89,cee2b2ed35e8bd1166ed5a4f0e45ddab,shipped,2018-06-13 21:57:43,2018-06-13 22:19:21.000000000,2018-06-14 14:13:00,Sin Entregar,2018-07-03
b45e88e636c88f0aa9ba543bf538fa1d,236f7b080d8547793a424de49f9589a0,shipped,2017-05-12 13:06:00,2017-05-16 03:31:03.000000000,2017-05-17 11:07:37,Sin Entregar,2017-06-06
ea55dd40acfb6206bdf910b5e903ff77,b2e560f4f7541aebd3720c41ea3b2544,unavailable,2018-01-06 01:06:13,2018-01-06 01:16:29.000000000,Sin Cargar,Sin Entregar,2018-01-24
d430c6c36d198f044555a51a5cbd4e68,5351c1e4ae199735063d6406cbd4b4f4,shipped,2017-07-30 16:45:22,2017-07-30 17:03:22.000000000,2017-07-31 19:42:24,Sin Entregar,2017-08-30
f6fb9f9b74dfe24666363e2b3dcd2dd2,0447d86a923f286dcdecab2c0240722a,invoiced,2017-11-21 18:03:54,2017-11-21 18:10:20.000000000,Sin Cargar,Sin Entregar,2017-12-14
2f5124f516a7f5e4095ef4325d67c511,2d2259e2fbd96d9aae631389a1d22cf6,unavailable,2017-12-19 20:36:22,2017-12-21 02:12:11.000000000,Sin Cargar,Sin Entregar,2018-01-16
c12a72f72509bcc1317ee119c5ade35b,fba9df63f86cae646f8d1a1f8c6bb85c,unavailable,2017-11-28 12:03:07,2017-11-28 12:14:48.000000000,Sin Cargar,Sin Entregar,2017-12-19
295f0c892077fab482adb25cfc37aa79,f89b57f80359481e71b0cd3001268136,unavailable,2017-07-06 13:31:05,2017-07-08 00:15:34.000000000,Sin Cargar,Sin Entregar,2017-08-07
c8de7faa920cdcbe41252449a3fd36c0,8f5777a90b7294397d8f7c2c8e95157a,unavailable,2017-07-06 16:18:36,2017-07-06 16:30:28.000000000,Sin Cargar,Sin Entregar,2017-07-19
aed488062a3d349252ffe2961e214551,4479ae32bee6820fdc3d2129c2fb5d10,canceled,2017-10-16 09:09:13,2017-10-16 19:34:21.739486910,Sin Cargar,Sin Entregar,2017-11-08
9562a9640c9bea4e43a21cac378d8781,5b826d45bac1f4475b031f62e649668c,shipped,2017-05-06 19:58:48,2017-05-06 20:10:15.000000000,2017-05-10 13:03:24,Sin Entregar,2017-05-31
dc103edeb857e3480e63f64cd8f7411b,6fc625da2b7ec57da6deb70a50cf50bc,processing,2017-09-23 11:23:43,2017-09-23 11:35:23.000000000,Sin Cargar,Sin Entregar,2017-10-24
3908d6bd42f21f56dd7cabf2797b5b0d,f5fdd55b3554912a678918dac3f16dc5,shipped,2018-07-22 23:45:00,2018-07-23 12:31:35.000000000,2018-07-24 11:02:00,Sin Entregar,2018-08-09
0cb3c0cb279f04b99a10ac141fa8586f,dc89e323825a3ce463ee55c80e2288bb,unavailable,2017-03-06 13:20:19,2017-03-06 13:30:17.000000000,Sin Cargar,Sin Entregar,2017-03-27
33b7a15ce8edde0ee1be98069f2f5fc7,8a7885bcb5c0606ad22f2629a9182593,invoiced,2017-08-31 23:17:32,2017-08-31 23:30:11.000000000,Sin Cargar,Sin Entregar,2017-09-14
e372925efa5e2bebc75122fe5ecf11ab,6ef9293859bc2196ec83b03fc2d54249,shipped,2017-11-15 14:05:12,2017-11-15 14:15:54.000000000,2017-11-17 21:16:55,Sin Entregar,2017-11-30
0c79ffcb0fed5ff297c2a68be02f4f8c,1cb3b337875d7beaec095a3d988fd216,shipped,2018-07-19 08:22:46,2018-07-19 08:45:11.000000000,2018-07-30 13:42:00,Sin Entregar,2018-08-14
4b8e7900278770ffef6b0da3d58dff9a,61c764d372cce2bd1346153a1ddef9d7,canceled,2018-08-13 12:56:01,2018-08-13 13:05:18.000000000,Sin Cargar,Sin Entregar,2018-08-28
b1c978cd633caac1ce86e36b61e8aeb3,a0b4c2bc4ad1865c4943b8bdbee449af,shipped,2018-08-15 18:48:07,2018-08-15 18:55:15.000000000,2018-08-16 12:16:00,Sin Entregar,2018-09-06
e74059734326eb12073dc5cd441fccb6,80ab4585890fb5396fa66cb58066447d,shipped,2018-06-14 09:34:08,2018-06-14 09:58:15.000000000,2018-06-14 14:26:00,Sin Entregar,2018-07-13
9bd5312d12f48b04a460f702baff3d8c,4d145fd1d3245cbb3697dd41b4bcf19b,canceled,2016-10-06 20:43:30,2016-10-07 07:08:38.739486910,Sin Cargar,Sin Entregar,2016-11-16
3579ad4440247fd01709d8583ae2c137,0c2350ac90a7c2d4a6f04bf7fa330125,shipped,2017-11-30 10:31:05,2017-11-30 11:02:21.000000000,2017-12-04 21:22:06,Sin Entregar,2017-12-26
1cee73866d7513dbc499639d14020ce4,af6b5c7327d3dc4e1c212fa747706713,canceled,2017-07-24 12:52:27,2017-07-24 13:05:20.000000000,Sin Cargar,Sin Entregar,2017-08-14
6a5743b4fba3fe11bd82fb9a759f703d,5b50a17129a0fbaa9501a3ff84bca338,canceled,2017-10-05 11:39:07,2017-10-06 02:07:18.000000000,Sin Cargar,Sin Entregar,2017-11-07
a190e742e89ce74773221a6d4cba6f10,bfdd83e144a491776d882b2743b93704,canceled,2017-03-25 05:12:19,2017-03-25 06:25:10.000000000,Sin Cargar,Sin Entregar,2017-05-05
d9bde3a634ec04252eceffc6bef25ee0,b08f0b7d2087f0649c16b1215d467d81,unavailable,2017-02-16 17:46:10,2017-02-16 18:03:27.000000000,Sin Cargar,Sin Entregar,2017-03-21
8a027244dea2edca1449d9150e74eb45,44a0d7ad2e2ae7517322fcfb0f51ae48,shipped,2017-01-31 17:57:18,2017-01-31 18:05:26.000000000,2017-02-06 08:59:04,Sin Entregar,2017-03-07
3c3ca08854ca922fe8e9cedfd6841c8a,88c36fbd3df96094f90f0315e1d2dd90,unavailable,2016-10-08 12:13:38,2016-10-08 13:21:35.000000000,Sin Cargar,Sin Entregar,2016-11-30
79617f3124fcf7a760316d99421bd30f,20c75fffe6b40dbb0972b96951be2c4a,processing,2018-01-11 11:45:10,2018-01-13 04:55:06.000000000,Sin Cargar,Sin Entregar,2018-02-06
7b9993b735d04c56ac0c688400deb500,404a808ea732a8bb8c4552e6b2397375,shipped,2018-08-12 14:15:40,2018-08-12 14:25:08.000000000,2018-08-14 16:53:00,Sin Entregar,2018-08-29
10a045cdf6a5650c21e9cfeb60384c16,a4b417188addbc05b26b72d5e44837a1,canceled,2018-10-17 17:30:18,2018-10-18 03:55:26.739486910,Sin Cargar,Sin Entregar,2018-10-30
b541ddf0b037dc357b232eac15bca4a7,a9747726d8eee30a4508fa88cd8a20a4,processing,2017-11-08 19:49:12,2017-11-08 20:30:58.000000000,Sin Cargar,Sin Entregar,2017-12-08
3fffdbcdd7ed6b3acdb0bdbc5c96df52,56993e1faa560e969e0ba199573545f6,canceled,2017-10-29 16:25:52,2017-10-30 16:31:24.000000000,Sin Cargar,Sin Entregar,2017-11-28
d7254b8b021b5a531c35571bdc25abeb,331fb1ecfc14f5f59502d287e4e25c0c,invoiced,2018-05-14 15:12:30,2018-05-14 15:33:40.000000000,Sin Cargar,Sin Entregar,2018-06-06
a4f71a0d584883f990018a219bb7dfb4,ef21c78da6a79f7c34a9e2ca1c0ae880,unavailable,2017-11-03 18:44:49,2017-11-04 06:10:24.000000000,Sin Cargar,Sin Entregar,2017-11-29
5d897972f7c8ca3878faa6d297a0173e,8696813c751f4e6bf28e6330e4b00104,shipped,2017-05-13 15:44:13,2017-05-14 15:50:15.000000000,2017-05-15 15:30:14,Sin Entregar,2017-06-13
9203da3a0188ae9cca20e56ccbb1bb93,f1a65c10185708a874f5f02d1153e003,shipped,2018-05-02 20:25:15,2018-05-03 20:31:09.000000000,2018-05-04 12:31:00,Sin Entregar,2018-06-05
19bf02099b31db3f2f5d1bfb4fbf49c4,ad3aae554288c46c86360f95b3dc79aa,unavailable,2017-11-02 14:44:50,2017-11-02 15:05:46.000000000,Sin Cargar,Sin Entregar,2017-11-16
e0a6d364e678462da40d8eb5d9e9b219,122001ba154051a8901c494d8a33b10d,shipped,2017-06-02 21:52:47,2017-06-02 22:05:11.000000000,2017-06-05 15:13:23,Sin Entregar,2017-06-16
8aec3a066f732dd927ec8fef1752415b,b7b5ad68f00d874d39c51a7166e4ddec,invoiced,2017-05-11 09:45:36,2017-05-11 09:55:22.000000000,Sin Cargar,Sin Entregar,2017-06-01
c186f4babae2b9ffa3ecc0176980acdf,e052a735fc6427b480edfe564268e3e6,unavailable,2017-05-30 20:29:08,2017-05-30 20:35:33.000000000,Sin Cargar,Sin Entregar,2017-06-22
dadb8dd1ec0c5e2a6e53a6e4121d7938,0ab6ad4341f96228118680e0b3ef1848,shipped,2017-05-10 15:42:18,2017-05-11 06:35:28.000000000,2017-05-16 08:54:07,Sin Entregar,2017-06-01
f2e5669825f172e1d2dfa79abba36ff5,ff7505a145a2f4880c36a4274005840a,processing,2018-04-15 10:40:05,2018-04-17 18:11:22.000000000,Sin Cargar,Sin Entregar,2018-05-10
edb2a55c055efbb898171ec9fd840ab9,193fc54759c7948c87e0795ada003c69,invoiced,2016-10-06 16:34:16,2016-10-06 17:11:59.000000000,Sin Cargar,Sin Entregar,2016-11-28
8bc9548dbe844e1bf48ac197c5609045,d4dc57fd18dfe3e30be4d066d873d388,processing,2018-07-23 18:03:03,2018-07-24 10:32:19.000000000,Sin Cargar,Sin Entregar,2018-08-13
113a6eed8d2bb5da04399d939b38659a,9a16170772dda32307c89603f96868df,processing,2017-12-17 01:25:39,2017-12-17 01:33:26.000000000,Sin Cargar,Sin Entregar,2018-01-18
9c83e5ae8ff2b5cad999c3dc6129a888,b16ed08790d757ebcbc3533101fb1ace,canceled,2018-03-03 09:44:30,2018-03-03 10:20:20.000000000,2018-03-05 19:19:03,Sin Entregar,2018-03-15
c35c657f8ce103ef7cf3d10978f4307c,801c34b056bafd8457305e6fe54b9ddd,invoiced,2017-11-10 20:27:14,2017-11-10 20:35:34.000000000,Sin Cargar,Sin Entregar,2017-12-08
fddbd183387b5c9bcbafbd0fe965301f,bade46d49478a63c01dca6a9ae49dfa9,unavailable,2017-09-23 10:25:00,2017-09-26 03:24:31.000000000,Sin Cargar,Sin Entregar,2017-10-18
6fff8d853d0647fc94776d0cfac0dc79,76ff8620a5c98e0bb71ebd0b2ab97af7,processing,2017-11-06 22:21:20,2017-11-07 07:30:43.000000000,Sin Cargar,Sin Entregar,2017-12-04
016706d732e79b49035275c048edb2c4,d92a41fae88c9a36d012a5fa35c51b09,unavailable,2017-10-13 09:15:09,2017-10-13 09:28:16.000000000,Sin Cargar,Sin Entregar,2017-11-06
54a8822ca8bfc9d79e1154a2e20221e0,b2bc30625c47b506516778f17725b728,canceled,2017-11-26 20:08:06,2017-11-28 02:58:21.000000000,Sin Cargar,Sin Entregar,2017-12-14
6cf51ab464bdd9f7b282f5fe72391383,6b8d0ddc6f0be6c4895f69fae60edf2f,canceled,2018-02-27 22:43:39,2018-02-27 22:55:52.000000000,2018-02-28 20:07:53,Sin Entregar,2018-03-13
a402af38a74c44926247db438245d95c,3ba47b09546c2da91ef141efce2d5888,canceled,2018-01-30 22:12:10,2018-01-30 22:34:14.000000000,Sin Cargar,Sin Entregar,2018-03-06
ef13a698cf88c9e17ccca0261e0b9e7a,a6949eb2d9805fbab7e6d40f90368095,shipped,2018-08-13 15:53:04,2018-08-13 16:05:25.000000000,2018-08-16 15:18:00,Sin Entregar,2018-08-30
0cb763300f5679bee73a0b0fdfe0a2d2,f3fb421cdedc2519a5d2f5c75f2cb843,canceled,2018-08-10 18:54:48,2018-08-11 05:19:56.739486910,Sin Cargar,Sin Entregar,2018-09-04
c525575fe2d507f74a5908acaecfff1e,07774ce6b7092f1f8fb6ef7f1e1f3830,shipped,2018-01-17 08:55:50,2018-01-18 02:13:13.000000000,2018-01-24 19:19:01,Sin Entregar,2018-02-16
897073b6ffbe4399197dae539e926b1a,c1fd04a0bf5c757e19ee43edac2ab9c4,shipped,2018-04-25 13:21:29,2018-04-25 13:31:48.000000000,2018-04-30 17:25:00,Sin Entregar,2018-05-14
200adc2205bc2cf8f4cdfc575012b2d0,431cbd59164ac8a5df0a9e257f3b3c96,shipped,2017-03-09 22:12:24,2017-03-09 22:12:24.000000000,2017-03-14 12:18:17,Sin Entregar,2017-04-17
23b4d2d1a00f2773d2a15d8068b21ff2,53e96590c4711bbae7412fa6e2118a07,shipped,2017-10-19 14:32:39,2017-10-19 14:49:19.000000000,2017-10-19 20:53:53,Sin Entregar,2017-10-31
1975f98764fb254b8a154163c7cd012f,bd3cc0839577a877bb6bf7a10dbd08dc,processing,2018-03-23 17:02:33,2018-03-23 17:15:25.000000000,Sin Cargar,Sin Entregar,2018-04-11
2f6492ebb2badd06db511b63ae7d7f55,0ffc8e8c374a394b0715d65963d641f1,canceled,2018-01-20 14:59:28,2018-01-20 15:22:02.000000000,2018-01-22 17:09:37,Sin Entregar,2018-02-20
4a6f0e75398881152007f6ab2d3f5159,2e457d0dfc95e440c3d8f70b5bb705d6,canceled,2018-06-10 09:04:06,2018-06-10 10:30:32.000000000,Sin Cargar,Sin Entregar,2018-07-03
9e99d6f656fcb2d4a76e9455959cf62f,8c2cacdb29d403b18d70caabdad611bc,invoiced,2017-09-12 08:25:21,2017-09-12 08:35:15.000000000,Sin Cargar,Sin Entregar,2017-09-22
10f79c7ff9fb9b8ce494bd5f0357aa8f,4eeee7739fc9c5ba4bc099b42d176ab5,shipped,2018-03-18 10:44:02,2018-03-19 11:31:46.000000000,2018-03-21 18:51:44,Sin Entregar,2018-04-24
ebf5000bc2e96a884fd7536b9d28100b,024c5e8dc02a1cd8856a7f257bd98844,processing,2017-04-15 13:21:33,2017-04-18 03:55:55.000000000,Sin Cargar,Sin Entregar,2017-05-12
65fdcb432cb9cfa970e3a3817b39040d,bb8cc73ebebcd23c9f69c52637229c53,canceled,2018-08-29 08:44:38,2018-08-29 19:09:46.739486910,Sin Cargar,Sin Entregar,2018-09-13
63f1ad378cef16f74bb7480a3a01e3b4,4d29ad32fd31342f84b2973da2ee9cc6,shipped,2017-12-11 14:48:49,2017-12-11 15:10:40.000000000,2017-12-15 14:17:59,Sin Entregar,2018-01-08
8e78a66489b3861f846342d4b158c8f4,ca5be60ca176490157a53b88dfc30c98,invoiced,2017-10-03 19:04:04,2017-10-03 19:14:27.000000000,Sin Cargar,Sin Entregar,2017-10-26
b44b36e6b69be34f58753d3b56d24001,a6c9cacb399083fbf6497249c9d3a140,canceled,2018-08-08 14:27:00,2018-08-09 00:52:08.739486910,Sin Cargar,Sin Entregar,2018-08-21
60f68300b4ddad4f93eed399661f2ab4,d2f1074c804f3fc7596085d3517fb032,shipped,2018-05-02 21:11:39,2018-05-02 21:35:24.000000000,2018-05-03 11:37:00,Sin Entregar,2018-05-28
2e5dc86c8c4aa663549caf5e31de840d,6225eed02b7d1a110b6e5b5dd4c8bd31,processing,2017-02-03 00:04:49,2017-04-04 10:56:48.000000000,Sin Cargar,Sin Entregar,2017-03-31
54282e97f61c23b78330c15b154c867d,4b7decb9b58e2569548b8b4c8e20e8d7,shipped,2018-09-03 09:06:57,2018-09-03 17:40:06.000000000,2018-09-04 15:25:00,Sin Entregar,2018-09-06
317fa0bbb4e4778148c67db78acaff49,a6aa8b8c736d70055ab404479f39f528,shipped,2018-07-19 00:44:46,2018-07-19 00:55:24.000000000,2018-07-19 11:35:00,Sin Entregar,2018-08-02
4cccc0d35e7c7a0dc766ad3c4043e33e,75295919398404a05b83a05a22506b41,unavailable,2018-08-10 09:32:32,2018-08-10 10:50:21.000000000,Sin Cargar,Sin Entregar,2018-08-15
19dec7b3d6fb0a5d9407f7274da21398,5482e393d424f7c7a91385e62ff29fdd,canceled,2017-04-17 18:22:04,2017-04-19 10:25:13.000000000,Sin Cargar,Sin Entregar,2017-05-23
123e27a1a4d0b2481d8618ac3dff7d4e,1fe4c3902c5bd6510a869b3d4fd3843b,canceled,2016-10-08 12:44:32,2016-10-18 15:19:08.000000000,Sin Cargar,Sin Entregar,2016-11-18
908c80ba9160e9d87007015b15aada39,64c41bb59704243384caefdb488fedd3,shipped,2017-10-23 19:56:28,2017-10-23 20:14:16.000000000,2017-10-24 20:36:26,Sin Entregar,2017-11-13
3e8b14802154e650128119d2b60c045d,9dc59c8521403213441fc4a6b5044d20,shipped,2017-08-14 10:51:24,2017-08-14 11:05:21.000000000,2017-08-14 20:22:55,Sin Entregar,2017-08-25
7fa41d59cc693e0ed84f2668b7ebe4d7,7cdd54eb1841f58ded0defbadb8820f6,canceled,2017-07-13 18:10:28,2017-07-13 18:25:09.000000000,Sin Cargar,Sin Entregar,2017-08-10
c8ccac7f59cb2c602959eb4586aa9b15,dbd46952d895ea4b8aecd9bafd411def,shipped,2017-12-18 16:19:00,2017-12-20 07:18:30.000000000,2017-12-21 00:14:58,Sin Entregar,2018-01-12
b5628337dad9ae1f38266f0e22fdae4a,5092c34f9cd47ca0d9113d39cc513940,shipped,2018-04-10 22:02:11,2018-04-10 22:11:12.000000000,2018-04-12 20:22:39,Sin Entregar,2018-05-09
f9f19aa140c738c064cb3cb17040a30d,6d945e9e51360c1302f74078612a5baf,shipped,2018-03-08 16:11:08,2018-03-08 16:56:13.000000000,2018-03-13 19:29:33,Sin Entregar,2018-04-12
54bb06e1ca86bd99ee2a8d6288bf4ede,98bfbf477ed9f40a0264f5e527a446be,unavailable,2016-10-06 13:38:39,2016-10-06 14:22:19.000000000,Sin Cargar,Sin Entregar,2016-12-12
c052b5075e9fd0d83a3d2b183e6e0df1,b1b879ab67e07126ab6615c9df85ca21,canceled,2017-05-13 20:06:13,2017-05-13 20:22:40.000000000,Sin Cargar,Sin Entregar,2017-05-29
8afe93422f74d4eb5b74349a643d94e3,655db910cac0a44e6528240243b2f5cf,shipped,2018-02-23 18:57:41,2018-02-24 13:55:28.000000000,2018-02-27 17:57:02,Sin Entregar,2018-03-16
991dc90330a54fbf3461dec5bf8226ec,0e25b9588076baf393cba1ce1a47567e,canceled,2018-08-06 23:03:09,2018-08-06 23:15:19.000000000,Sin Cargar,Sin Entregar,2018-08-16
eb79d602c28b8782807ca17e4ba806cc,ae593797c45538bba5eb62f67740a1cf,canceled,2017-10-24 20:14:53,2017-10-25 02:26:16.000000000,Sin Cargar,Sin Entregar,2017-11-06
8e1e331cb2701fc82849ab614e8ff240,60fec73af0d1a1591b8e5b15341d72c7,unavailable,2017-05-27 09:56:24,2017-05-30 04:25:08.000000000,Sin Cargar,Sin Entregar,2017-07-03
dadc23575c27fa7a66ce0310807865ba,a38b8d3c68acd8a16eac71cd0bcc2369,unavailable,2018-05-08 15:05:15,2018-05-08 15:15:26.000000000,Sin Cargar,Sin Entregar,2018-06-04
f145ac5697118e7722ffbf89c0e66331,2fa3f0808b4fc4e1464bfb5bd2229300,shipped,2017-12-07 22:03:26,2017-12-09 14:56:25.000000000,2017-12-12 20:34:36,Sin Entregar,2018-01-04
b24f022765a67a60735c54402342c9e4,237ef1499471be17e7f082cbbc911c90,invoiced,2018-08-07 17:17:05,2018-08-07 17:30:20.000000000,Sin Cargar,Sin Entregar,2018-08-13
162b2345ef3cc0551c0a32058840a2ec,d08c285eb2ad222ad414f308573afa2f,canceled,2018-07-21 17:59:37,2018-07-21 18:10:10.000000000,Sin Cargar,Sin Entregar,2018-08-06
ab13cb6c13063f2603a94c9ddca34f66,2219bb6754bfa36cf2b30d3de337ec81,invoiced,2018-01-16 20:18:10,2018-01-16 20:31:05.000000000,Sin Cargar,Sin Entregar,2018-03-05
618ab5fa2138dcabd9046d13f1294fb9,816d4cd64d43fd04e499508c50e2ed9a,canceled,2018-07-23 09:52:09,2018-07-24 11:32:39.000000000,Sin Cargar,Sin Entregar,2018-07-31
e0b5327e615585edf5ac1051a466172d,c39a8bfecb3528240e368385de24ebaf,shipped,2018-03-14 10:38:52,2018-03-14 10:50:51.000000000,2018-03-14 23:37:25,Sin Entregar,2018-04-04
e9b878264e94e17134221e4e9afd378b,47062495a6dd8f01a38c445282e7a30a,unavailable,2018-03-09 10:42:40,2018-03-12 13:08:02.000000000,Sin Cargar,Sin Entregar,2018-03-21
f0685863a01cc11a10508d43e2131155,68cbc07269ced29d178eead440258d5d,canceled,2017-05-27 15:33:04,2017-05-27 15:45:12.000000000,Sin Cargar,Sin Entregar,2017-06-21
83b0d41b8098a854e66c33ac7d1e8dcf,2be913efdd5e87b86e959381ef909b74,shipped,2017-05-29 17:20:24,2017-05-29 17:30:20.000000000,2017-06-09 14:02:44,Sin Entregar,2017-06-29
f837f3ebff8ee27bdac13d56cb22e5be,20bf7628a9208e11a8d7189b693cbd3f,invoiced,2017-09-21 20:02:44,2017-09-22 20:10:11.000000000,Sin Cargar,Sin Entregar,2017-10-19
7e6bd960caf2346257183fd4b6079a65,2ca5e9f17a80f9515da7fa967af7444e,unavailable,2018-01-28 16:38:33,2018-01-28 16:50:06.000000000,Sin Cargar,Sin Entregar,2018-02-14
01cb6d702e5233235f4125309d184bf4,cf52d3f2132b17f52fdf4b40c135163e,unavailable,2017-01-31 17:48:07,2017-02-01 02:45:37.000000000,Sin Cargar,Sin Entregar,2017-03-10
64a8b3b4c19751b51d211deb32fdc67b,f28fb14c9045cd9dca3f92e65691bb8d,canceled,2018-05-16 08:53:35,2018-05-18 05:16:27.000000000,Sin Cargar,Sin Entregar,2018-05-28
f13d94766ba74161d06ddd6d90050ce3,e4fcb0ddd691075c50298854a361c363,shipped,2018-08-04 18:44:12,2018-08-04 19:04:14.000000000,2018-08-06 11:51:00,Sin Entregar,2018-08-10
eb0393138e2e8b7164947608489f069e,63ed9bdb2f48c68e2449033b2f9a1f9d,canceled,2017-10-07 17:31:53,2017-10-07 17:49:22.000000000,Sin Cargar,Sin Entregar,2017-11-07
d3f0a3be5f46559c2cdae8e04d7e313d,f5750e6fdff6e49842f8bf4f152d193b,shipped,2018-07-19 00:02:29,2018-07-19 00:15:22.000000000,2018-07-20 13:57:00,Sin Entregar,2018-08-13
7c926685c8c9410446902c46d3929d08,24d1673dcb9ad3352b01a11f197334ab,shipped,2018-08-03 10:47:38,2018-08-04 10:45:15.000000000,2018-08-07 14:22:00,Sin Entregar,2018-08-27
d2da7d77b85e86faeb4bcdcf929f27fb,5153e460d7b2eea2a10a0cf8329dff57,unavailable,2018-05-02 16:43:59,2018-05-04 03:51:54.000000000,Sin Cargar,Sin Entregar,2018-05-24
088683f795a3d30bfd61152c4fabdfb2,58d89fd1f863819ff9b040734f7bd7c6,shipped,2017-07-13 10:02:47,2017-07-14 02:25:54.000000000,2017-07-20 20:02:58,Sin Entregar,2017-08-14
5933483834803a0e8e9fcd26cdb3774d,30159428cd8098929d2d39e5e357fcc5,shipped,2017-01-23 22:40:22,2017-01-23 22:50:09.000000000,2017-02-10 09:33:52,Sin Entregar,2017-02-28
65959cbdb267c29a5cb0021a367df75c,80a988b23ea488add6a8c187cca076db,unavailable,2017-02-24 18:05:34,2017-02-24 18:15:18.000000000,Sin Cargar,Sin Entregar,2017-03-21
48a310c40917683b0b399849b50cb76f,5b54155ba8103b1bb1e157edc0d85fe7,shipped,2017-02-24 13:50:32,2017-02-25 02:22:39.000000000,2017-03-01 04:37:47,Sin Entregar,2017-03-31
7e6b55f6388682bf51a05d8f13c2d466,9a3f62a5bf3676fc5f7197d68d626515,invoiced,2017-01-18 12:59:05,2017-01-18 13:10:17.000000000,Sin Cargar,Sin Entregar,2017-03-02
f76d5b8ea5928ea9b289b5f485e4846a,8a770dcc0e2b3c409df0707de0894e36,canceled,2018-05-15 13:17:14,2018-05-17 03:34:46.000000000,Sin Cargar,Sin Entregar,2018-06-01
be3b8d058b8100d8a2539ce0b2c6ec0b,2cb9cd4d83c7018f46ff002953f95901,canceled,2017-07-20 14:32:34,2017-07-20 14:45:19.000000000,Sin Cargar,Sin Entregar,2017-08-11
92a195ed387f8e7f9151eae7a7ec13f0,2d0bbea838dedd5022a15742a420cb8b,unavailable,2018-05-17 11:29:01,2018-05-17 21:31:55.000000000,Sin Cargar,Sin Entregar,2018-06-04
f79644ec98219489ae16ee7aabac4ebb,15d1752086d06a721b7842591ce41eb8,canceled,2018-05-05 13:36:10,2018-05-05 13:50:25.000000000,Sin Cargar,Sin Entregar,2018-05-17
88ca9d74d64fdf43a049ee310edcb108,6ba7dba3194861cbf4ebe41edf2b369f,shipped,2018-07-15 14:32:52,2018-07-15 14:46:34.000000000,2018-07-19 13:10:00,Sin Entregar,2018-08-02
b37b51d9ce106d9676b4757abb719d91,691207b664ec61cdc55704a1cfba86f0,shipped,2018-03-04 22:55:43,2018-03-06 08:56:09.000000000,2018-03-08 19:14:33,Sin Entregar,2018-03-26
131c0d01eb2028569a7756743f8a6e52,38265f3432c4bf8436fc60dd5db1eb9e,shipped,2018-01-24 14:09:01,2018-01-24 15:38:38.000000000,2018-01-26 14:33:47,Sin Entregar,2018-03-01
42a9c3a1aa0cb0f7d674566144b47d20,a1036ff7e9a4d96af5aa09ee00495b4b,shipped,2018-02-28 17:29:42,2018-02-28 17:49:45.000000000,2018-03-07 20:12:40,Sin Entregar,2018-03-19
a4d3d2773b4016fd346ced87e513885e,ce57fbcaf7237a39de9782ccea0c86ee,shipped,2017-09-29 23:32:10,2017-09-29 23:49:19.000000000,2017-10-02 21:42:34,Sin Entregar,2017-10-17
4b03319a5a065c83d4fcc4f18f8cb257,52215d2772a786a11c64720063c7ac4f,canceled,2017-10-20 12:42:26,2017-10-20 23:07:34.739486910,Sin Cargar,Sin Entregar,2017-11-08
31f935babbc97f5990e0ffd128e19541,6e067aaac313f893bd40273d8d75027f,unavailable,2017-11-11 11:25:27,2017-11-11 11:35:31.000000000,Sin Cargar,Sin Entregar,2017-12-08
af4c6eae672d9b20d881b0ef961bee65,e28efbf584feac07e4fc74789999a8e6,shipped,2018-01-28 14:45:34,2018-01-30 04:31:09.000000000,2018-01-30 22:33:38,Sin Entregar,2018-02-14
22e5a47d4f228d018d568af1d5c585b9,3f52be0f079cf8ccf2471bce5fc1c7f8,shipped,2018-04-04 21:44:26,2018-04-04 21:55:19.000000000,2018-04-05 20:21:54,Sin Entregar,2018-05-07
9b4a1422c8b4e65d9ab330d8d32deddf,49f311ba3c66c63e7542a637655d4a2f,canceled,2017-07-09 18:18:03,2017-07-11 03:55:28.000000000,Sin Cargar,Sin Entregar,2017-07-28
190cce77a8a1f436ff7bb2e684906449,788f18d093894d9e62d9470a250e6060,unavailable,2017-10-31 14:13:53,2017-10-31 14:31:30.000000000,Sin Cargar,Sin Entregar,2017-11-22
e28fb6cbf050a8cde2b9af4ae94f3241,88bff74a663c907ffa8fba47dc1cdf28,unavailable,2017-07-11 15:34:36,2017-07-11 15:45:19.000000000,Sin Cargar,Sin Entregar,2017-07-31
73628c6d02ed8f6134d9752cd7b83c2a,062e59339246c68be51348578038f24e,unavailable,2018-02-14 11:05:31,2018-02-14 11:15:25.000000000,Sin Cargar,Sin Entregar,2018-03-13
4493ce8729200aed0eca9d3ae8bcc57c,fdb7c8642c7871242f295fde2b25bad6,unavailable,2017-02-02 10:43:43,2017-02-02 10:50:18.000000000,Sin Cargar,Sin Entregar,2017-03-13
298787a86f7ed145b210dfa7262fca2f,31123765b50eb700025d04ff6a1b679a,canceled,2018-08-02 22:10:59,2018-08-02 22:24:17.000000000,Sin Cargar,Sin Entregar,2018-08-09
